e_form,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.57,0.0,13.372,0.0,4.059,4.059,4.059,90.0,90.0,90.0,5.861,8.0,74.0,8.0,9.0,87.0,78.0,64.2,27.36,87.0,15.9994,183.84,167.8406,73.83304,69.400368,15.9994,54.8,3695.0,3640.2,971.88,54.8,2.0,5.76,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,115.0,66.0,0.89,3.44,2.55,0.8712,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,4.0,4.0,1.28,0.0,14.0,14.0,4.48,0.0,2.0,20.0,18.0,8.0,4.8,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,6.0,6.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.4,1.44,63.59,54.485,21.391,16.8796,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,4.0,6.0,3.380617019
-2.569,0.0,12.879,0.0,5.478,5.95,7.902,90.0,90.0,90.0,3.061,8.0,74.0,8.0,13.0,87.0,74.0,65.0,26.4,87.0,15.9994,183.84,167.8406,74.148734,69.7792008,15.9994,54.8,3695.0,3640.2,1010.48,54.8,3.0,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,207.0,141.0,113.4,66.0,1.1,3.44,2.34,0.8208,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,4.0,4.0,1.2,0.0,14.0,14.0,4.48,0.0,3.0,20.0,17.0,8.2,4.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.2,2.64,36.8975,27.7925,16.0525,8.338,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.568,0.389,13.396,0.0,4.061,4.061,4.061,90.0,90.0,90.0,3.708,8.0,72.0,8.0,44.0,87.0,43.0,70.0,20.4,87.0,15.9994,178.49,162.4906,63.54244,57.051648,15.9994,54.8,2506.0,2451.2,959.68,54.8,4.0,5.76,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,175.0,109.0,109.6,66.0,1.3,3.44,2.14,1.02,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.96,0.0,14.0,14.0,4.48,0.0,4.0,18.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.4,2.88,23.195,14.09,14.542,6.5244,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,4.0,6.0,3.380617019
-2.568,0.922,12.707,0.0,5.374,6.019,7.857,90.0,90.0,90.0,2.474,8.0,93.0,8.0,22.0,87.0,65.0,66.6,24.48,87.0,15.9994,237.0,221.0006,76.19164,72.230688,15.9994,54.8,2896.0,2841.2,795.48,54.8,3.0,5.52,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,190.0,124.0,108.4,66.0,1.36,3.44,2.08,0.8064,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.52,0.0,4.0,4.0,1.28,0.0,6.0,7.0,1.0,6.2,0.32,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,9.0,9.0,3.36,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,6.2,5.12,18.45375,9.34875,12.29175,3.8241,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.4,65.44,12.0,3.0,5.0,3.273268354
-2.568,-0.002,20.589,0.273,4.687,4.687,4.687,90.0,90.0,90.0,2.449,8.0,89.0,8.0,13.0,87.0,74.0,57.6,35.28,87.0,15.9994,227.0,211.0006,82.780734,80.1376008,15.9994,54.8,1323.0,1268.2,536.08,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,124.0,66.0,1.1,3.44,2.34,1.1232,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.8,3.36,44.5125,35.4075,21.745,15.168,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3.0,5.0,3.273268354
-2.566,0.0,10.493,1.392,5.113,5.544,7.404,90.0,90.0,90.0,2.096,8.0,69.0,8.0,37.0,87.0,50.0,71.2,18.96,87.0,15.9994,168.93421,152.93481,55.173121,47.0084652,15.9994,54.8,1818.0,1763.2,750.08,54.8,3.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,190.0,124.0,102.8,66.0,1.25,3.44,2.19,0.9,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,7.0,7.0,2.24,0.0,13.0,13.0,4.16,0.0,6.0,15.0,9.0,8.4,2.88,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,3.0,3.0,0.96,0.0,1.0,1.0,0.2,0.32,0.0,1.0,3.0,2.0,0.4,29.78,20.675,13.468,6.5248,9.105,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.566,0.0,18.469,0.557,4.52,4.52,4.52,90.0,90.0,90.0,2.17,8.0,62.0,8.0,13.0,87.0,74.0,59.4,33.12,87.0,15.9994,150.36,134.3606,67.452734,61.7440008,15.9994,54.8,1345.0,1290.2,540.48,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,207.0,141.0,120.6,66.0,1.1,3.44,2.34,1.1064,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,6.0,6.0,1.92,0.0,3.0,8.0,5.0,5.8,1.12,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,8.0,8.0,1.6,2.56,0.0,2.0,9.0,4.6,3.12,36.8975,27.7925,19.4885,12.4602,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,3.0,5.0,3.273268354
-2.565,0.0,15.633,0.593,4.276,4.276,4.276,90.0,90.0,90.0,-0.812,8.0,71.0,8.0,29.0,87.0,58.0,66.2,24.96,87.0,15.9994,174.9668,158.9674,76.37807,72.454404,15.9994,54.8,1936.0,1881.2,745.88,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,194.0,128.0,115.8,66.0,1.21,3.44,2.23,1.056,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,14.0,14.0,5.52,0.0,6.0,17.0,11.0,9.2,3.84,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,5.0,5.0,1.0,1.6,0.0,2.0,9.0,4.0,2.4,31.73666667,22.63166667,17.58333333,10.174,9.105,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.563,0.0,17.211,3.399,4.415,4.415,4.415,90.0,90.0,90.0,5.8,8.0,91.0,8.0,18.0,87.0,69.0,71.0,21.2,87.0,15.9994,231.03586,215.03646,96.683472,96.8208864,15.9994,54.8,1845.0,1790.2,517.28,54.8,3.0,3.92,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,200.0,134.0,108.6,66.0,1.5,3.44,1.94,0.9024,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.12,0.0,14.0,14.0,4.32,0.0,5.0,27.0,22.0,10.0,6.8,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,9.0,9.0,2.88,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,6.4,5.84,26.91,17.805,15.881,8.1312,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,5.0,7.0,3.683941988
-2.561,0.4,13.202,0.0,4.041,4.041,4.041,90.0,90.0,90.0,1.519,8.0,72.0,8.0,43.0,87.0,44.0,69.8,20.64,87.0,15.9994,178.49,162.4906,54.87104,49.447584,15.9994,54.8,2506.0,2451.2,922.28,54.8,4.0,5.76,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,175.0,109.0,106.6,66.0,1.3,3.44,2.14,0.9696,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.96,0.0,14.0,14.0,4.48,0.0,4.0,18.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.4,2.88,22.2,13.095,13.241,4.9632,9.105,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,4.0,6.0,3.380617019
-2.56,0.6,17.051,0.0,4.401,4.401,4.401,90.0,90.0,90.0,2.588,8.0,92.0,8.0,20.0,87.0,67.0,60.8,31.44,87.0,15.9994,238.02891,222.02951,87.277422,85.5336264,15.9994,54.8,1408.0,1353.2,583.48,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,198.0,132.0,118.4,66.0,1.17,3.44,2.27,1.0392,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,6.0,6.0,2.16,0.0,6.0,8.0,2.0,6.4,0.64,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,11.0,11.0,3.8,4.56,0.0,2.0,20.0,6.8,5.76,33.23,24.125,16.114,8.4108,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,53.0,49.2,12.0,3.0,5.0,3.273268354
-2.558,0.0,18.884,0.881,4.554,4.554,4.554,90.0,90.0,90.0,2.634,8.0,59.0,8.0,15.0,87.0,72.0,58.6,34.08,87.0,15.9994,140.90765,124.90825,65.80437,59.765964,15.9994,54.8,1204.0,1149.2,487.88,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,121.0,66.0,1.12,3.44,2.32,1.1112,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,3.0,3.0,0.96,0.0,4.0,6.0,2.0,5.4,0.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,4.8,5.76,0.0,2.0,22.0,7.8,6.96,37.24,28.135,20.046,13.1292,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.557,1.2,15.939,0.0,4.303,4.303,4.303,90.0,90.0,90.0,3.426,8.0,92.0,8.0,20.0,87.0,67.0,66.0,25.2,87.0,15.9994,238.02891,222.02951,67.604642,68.1697072,15.9994,54.8,2180.0,2125.2,750.48,54.8,3.0,5.52,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,196.0,130.0,106.6,66.0,1.38,3.44,2.06,0.9216,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.52,0.0,3.0,3.0,0.96,0.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,9.0,9.0,3.36,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,6.4,5.44,20.025,10.92,11.706,3.3276,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.6,65.36,12.0,3.0,5.0,3.273268354
-2.557,1.174,18.079,0.0,4.488,4.488,4.488,90.0,90.0,90.0,3.381,8.0,93.0,8.0,18.0,87.0,69.0,60.2,32.16,87.0,15.9994,237.0,221.0006,103.206812,104.6488944,15.9994,54.8,1845.0,1790.2,585.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,4.0,2.4,2.0,66.0,200.0,134.0,117.6,66.0,1.36,3.44,2.08,0.9648,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,4.0,4.0,1.44,0.0,5.0,7.0,2.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,12.0,12.0,4.4,5.28,0.0,2.0,21.0,9.2,8.64,25.18,16.075,14.18975,6.1017,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,127.0,47.4,42.48,12.0,3.0,5.0,3.273268354
-2.557,0.2,18.15,0.0,4.494,4.494,4.494,90.0,90.0,90.0,-1.183,8.0,63.0,8.0,15.0,87.0,72.0,60.2,32.16,87.0,15.9994,151.964,135.9646,68.01564,62.419488,15.9994,54.8,1095.0,1040.2,466.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,120.0,66.0,1.12,3.44,2.32,1.098,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,7.0,7.0,2.16,0.0,4.0,9.0,5.0,6.2,1.12,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,13.0,13.0,4.0,4.8,0.0,2.0,22.0,7.0,6.0,37.24,28.135,20.203,13.3176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.555,0.8,13.935,0.333,5.744,5.779,8.396,90.0,90.0,90.0,-3.338,8.0,59.0,8.0,17.0,87.0,70.0,66.0,25.2,87.0,15.9994,140.90765,124.90825,48.768779,39.3232548,15.9994,54.8,1519.0,1464.2,577.48,54.8,3.0,5.28,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,108.0,66.0,1.13,3.44,2.31,1.008,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.6,0.0,3.0,3.0,0.96,0.0,5.0,7.0,2.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,5.0,5.0,1.6,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,4.4,2.88,35.675,26.57,14.69551724,8.391793103,9.105,0.0,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,3.0,5.0,3.273268354
-2.554,0.001,9.658,0.0,3.642,3.642,3.642,90.0,90.0,90.0,4.364,8.0,71.0,8.0,41.0,87.0,46.0,76.0,14.0,87.0,15.9994,174.9668,158.9674,50.2101,49.90268,15.9994,54.8,1936.0,1881.2,757.48,54.8,3.0,4.0,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,187.0,121.0,99.2,66.0,1.27,3.44,2.17,0.8904,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.8,4.0,0.0,1.0,1.0,0.32,0.0,14.0,14.0,4.48,0.0,4.0,17.0,13.0,7.8,3.68,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.8,2.16,28.865,19.76,15.324,7.4628,9.105,0.773,0.773,0.1546,0.24736,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,227.0,215.0,91.4,95.28,12.0,0.0,0.0,0.0
-2.554,0.0,10.738,2.446,5.065,5.911,7.173,90.0,90.0,90.0,-8.264,4.0,63.0,8.0,25.0,87.0,62.0,70.6,19.68,87.0,9.012182,151.964,142.951818,41.7948764,44.06764944,15.9994,54.8,1560.0,1505.2,563.88,54.8,2.0,6.48,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,198.0,132.0,98.4,66.0,1.185,3.44,2.255,0.99,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.24,0.0,2.0,9.0,7.0,5.8,1.52,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,7.0,2.6,1.76,36.46,28.57,14.333,8.8508,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,0.0,0.0,0.0
-2.552,0.8,12.685,0.245,5.646,5.656,7.944,90.0,90.0,90.0,-2.675,8.0,65.0,8.0,29.0,87.0,58.0,68.4,22.32,87.0,15.9994,158.92535,142.92595,52.372319,43.6475028,15.9994,54.8,1629.0,1574.2,662.48,54.8,3.0,5.28,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,106.2,66.0,1.21,3.44,2.23,0.9888,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.6,0.0,9.0,9.0,2.88,0.0,6.0,11.0,5.0,7.2,1.52,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,5.0,5.0,1.6,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.2,1.44,31.73666667,22.63166667,13.90785057,7.131526437,9.105,0.0,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,4.0,6.0,3.380617019
-2.552,0.0,12.78,0.0,3.998,3.998,3.998,90.0,90.0,90.0,2.596,8.0,73.0,8.0,41.0,87.0,46.0,70.0,20.4,87.0,15.9994,180.94788,164.94848,80.782576,77.7398112,15.9994,54.8,3290.0,3235.2,1078.08,54.8,3.0,5.76,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,187.0,121.0,111.0,66.0,1.27,3.44,2.17,0.9864,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,3.0,3.0,0.96,0.0,14.0,14.0,6.72,0.0,6.0,19.0,13.0,10.8,5.76,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.4,2.88,28.865,19.76,14.86,6.906,9.105,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.551,0.2,10.823,0.0,3.782,3.782,3.782,90.0,90.0,90.0,-1.829,8.0,69.0,8.0,37.0,87.0,50.0,73.2,16.56,87.0,15.9994,168.93421,152.93481,48.247482,48.2746912,15.9994,54.8,1818.0,1763.2,581.08,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,190.0,124.0,105.8,66.0,1.25,3.44,2.19,1.0368,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.16,0.0,2.0,15.0,13.0,7.0,3.2,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,1.4,0.72,29.78,20.675,15.997,8.2704,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,0.0,0.0,0.0
-2.551,0.0,17.658,0.78,4.453,4.453,4.453,90.0,90.0,90.0,-1.457,8.0,64.0,8.0,19.0,87.0,68.0,61.4,30.72,87.0,15.9994,157.25,141.2506,69.89804,64.678368,15.9994,54.8,1586.0,1531.2,608.88,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,201.0,135.0,119.0,66.0,1.14,3.44,2.3,1.0896,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,7.0,7.0,2.64,0.0,6.0,10.0,4.0,6.8,1.28,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,10.0,10.0,3.4,4.08,0.0,2.0,16.0,6.4,5.28,34.81,25.705,18.835,11.676,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.55,0.891,16.579,0.0,4.36,4.36,4.36,90.0,90.0,90.0,2.549,8.0,94.0,8.0,24.0,87.0,63.0,64.4,27.12,87.0,15.9994,244.0,228.0006,92.186482,91.4244984,15.9994,54.8,1818.0,1763.2,579.08,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,115.0,66.0,1.25,3.44,2.19,1.044,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.56,0.0,6.0,15.0,9.0,8.2,2.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,8.0,8.0,1.8,2.48,0.0,1.0,8.0,3.0,2.0,29.78,20.675,15.035,7.116,9.105,0.0,0.0,0.0,0.0,0.0,0.318003638,0.318003638,0.063600728,0.101761164,0.0,11.0,194.0,183.0,48.2,58.32,12.0,3.0,5.0,3.273268354
-2.55,0.0,16.432,0.0,5.918,6.3,8.815,90.0,90.0,90.0,-3.55,8.0,89.0,8.0,14.0,87.0,73.0,70.8,22.72,87.0,15.9994,227.0,211.0006,69.52764,64.233888,15.9994,54.8,1323.0,1268.2,539.76,54.8,3.0,4.0,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,215.0,149.0,106.6,66.0,1.1,3.44,2.34,0.9048,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.8,4.0,0.0,10.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8,9.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.8,2.16,44.5125,35.4075,18.9665,11.8338,9.105,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,3.0,5.0,3.273268354
-2.549,0.0,12.81,2.471,5.597,5.763,7.943,90.0,90.0,90.0,-7.342,8.0,72.0,8.0,45.0,87.0,42.0,75.2,14.16,87.0,15.9994,178.49,162.4906,67.77984,62.136528,15.9994,54.8,2506.0,2451.2,652.924,54.8,4.0,3.84,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,175.0,109.0,103.4,66.0,1.3,3.44,2.14,0.9336,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,10.0,10.0,3.04,0.0,14.0,14.0,4.48,0.0,6.0,18.0,12.0,9.6,4.32,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,22.2,13.095,13.802,5.6364,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,4.0,6.0,3.380617019
